customer_id,age,income,tenure_months,num_products,transaction_frequency,transaction_amount,transaction_change_3m,days_since_last_transaction,app_logins,product_usage_days,complaints,support_calls,email_click_rate,last_login_days,push_notification_open_rate,salary_change,relocation,job_change,competitor_offer_seen,price_sensitivity_score,churn
C05156,49,53741.42065619972,97,3,19,7158.139894295087,-0.5488078799457198,72,13,21,1,3,0.5608133117306707,77,0.7177040185213756,-0.004716802207859478,0,0,1,0.6300952628466445,1
C05157,22,72371.12713955849,46,3,9,3223.16666826802,-0.645328758570864,56,17,12,0,1,0.8681609144010134,55,0.08750597230440382,0.18028748349413237,0,0,0,0.9411605525502951,1
C05158,53,99713.5282202968,25,2,14,6058.086512229123,-0.09484374306331632,49,16,10,1,0,0.011316913472242507,82,0.48034945327144885,0.4428831137559956,0,0,0,0.048274941718635556,0
C05159,63,62470.58403682186,25,1,13,2697.918661363055,-0.6484398884638317,53,11,10,0,2,0.9605813430147871,67,0.10074922155594035,0.21740086411439477,0,0,1,0.7158237701572049,1
C05160,59,55665.36421687077,35,1,13,1412.4360521249498,0.5057247213488898,107,13,3,0,2,0.9904600826702682,22,0.5526949319069907,0.1449790811862415,0,0,0,0.5075947233895398,0
C05161,66,54815.56373991814,61,2,9,7268.991032110491,0.5229477994608448,68,15,25,2,0,0.3333250528579753,88,0.03543624627899833,0.48431777520814945,0,0,0,0.45375442722792503,1
C05162,59,62487.695338154284,15,3,17,4292.654504552413,0.01876348693241603,52,24,23,0,1,0.17226811109191587,41,0.7732241991926809,-0.1973088173292309,0,0,0,0.2801911549083247,0
C05163,56,43434.124793032024,106,3,15,692.2358460706839,0.11594235699026978,76,23,16,1,1,0.9188970857886676,53,0.3929301035484156,0.07319486345750471,0,0,1,0.13094503095160082,1
C05164,33,62403.9711749211,90,1,8,3385.7860436558094,-0.5878487402622102,32,14,4,1,2,0.6902916541089347,14,0.9929365107944879,-0.023535313301505552,0,1,0,0.7139798051768195,0
C05165,50,69016.24672663599,74,3,16,4632.312948169362,-0.3573687826949657,59,17,17,0,1,0.9276734317575148,71,0.04624662301115823,-0.0903790613714224,1,0,0,0.6004515420538153,0
C05166,66,64193.72127148976,88,1,6,9733.213105886198,-0.6063963750760465,76,13,11,0,2,0.4827247596118628,48,0.3989211645761952,0.2744484030532546,0,0,0,0.10453363517751868,1
C05167,38,69150.83868009562,35,3,11,206.86941927190804,-0.45700400174874645,115,12,6,0,1,0.7683666157214937,9,0.5569370660629459,0.12301867270444158,0,0,0,0.720206621242522,1
C05168,26,68674.95218697071,29,4,18,6722.856126735491,-0.16875482695513552,64,14,14,0,1,0.2107216633144493,64,0.24499511010042407,0.474670066587042,0,1,0,0.6728153081639963,1
C05169,23,24562.066355071125,38,2,10,3937.534567164249,0.29095184434797033,56,22,17,1,0,0.38942239141473145,55,0.2649962995707472,-0.1455992737042634,0,0,0,0.5025484987408182,0
C05170,68,72737.40316790807,69,5,9,4909.590354758844,0.3647407706441593,60,14,4,1,0,0.7500387684128053,76,0.33276040366767345,-0.10062456250820631,0,1,1,0.4296813048020296,1
C05171,62,46579.70308675093,24,4,8,3519.11734204127,-0.08884534563391054,25,7,4,2,0,0.09004687810384315,58,0.026616360731226307,0.2503731149938094,0,0,0,0.23665779874750004,0
C05172,52,38083.21673992084,19,3,12,7002.679890053565,-0.3311346831275568,88,16,24,0,1,0.08334799895649647,39,0.9969996421370665,0.2162643252989729,0,0,0,0.4963098094212316,0
C05173,56,37910.96344290008,46,5,3,5505.784676322004,0.49542851276014005,84,16,25,1,3,0.9080032052997876,67,0.17078583185774077,0.3026514127213313,0,0,0,0.22398443909187316,1
C05174,39,68670.83220945059,49,4,20,3212.1585793327004,-0.09989349657631906,50,19,7,3,1,0.24094534581885152,4,0.12907580106708205,0.12046395162760473,1,0,0,0.14208232153037814,0
C05175,58,55548.50145550294,44,2,8,6801.617026789314,0.09682972633393305,106,11,3,0,1,0.10522673555307249,31,0.7635434385621147,0.4636130692620179,0,0,0,0.5377005280611118,0
C05176,22,26360.62432029179,73,5,7,7863.616741915173,-0.37320862371924834,7,16,28,2,1,0.8396045487976823,48,0.32441816228928533,0.3734580902940477,0,0,0,0.6438691190785587,0
C05177,59,69560.75630384567,26,5,9,7292.6704447418115,-0.6935741588442976,96,11,17,0,0,0.7853953627043055,7,0.7577082040738191,0.1414748247667632,1,1,0,0.8619077590036909,1
C05178,40,31207.837384023456,25,2,17,9820.437320421699,-0.5367770979380636,115,9,25,1,1,0.9690818275774864,34,0.611396515864722,0.4542211379699063,0,0,1,0.07951682132142945,1
C05179,34,62796.427170364215,35,4,11,7203.465688303334,0.3409870298670839,6,14,26,0,0,0.6591622671208923,21,0.5748772651362173,0.09786106882590596,0,0,0,0.6046349450224932,0
C05180,29,64769.97851346108,114,5,14,5247.581447863014,-0.3575069181061736,83,22,28,1,0,0.1269253828968594,40,0.75671289856233,-0.27916392360849124,0,0,0,0.7410819635514578,0
C05181,40,77711.5416339009,36,2,12,3827.5395939624336,-0.597781431081377,52,13,18,0,1,0.26927833894411,55,0.9180365730991669,0.1548737172940157,0,0,1,0.42795473344689594,1
C05182,33,95633.69572933704,14,4,13,6861.143258119341,0.22724478293442837,18,13,28,0,0,0.5035424553456825,52,0.476528915184822,0.27690750931001007,0,0,0,0.9129661932843147,0
C05183,20,32706.473481989167,56,3,13,3676.6229765054704,-0.03519798634906977,12,24,11,2,2,0.5263230818423593,22,0.8824783072818728,0.017924553128743644,0,0,0,0.39773166183452424,0
C05184,47,58950.52287873901,6,1,8,7439.6914203624965,-0.7628315552311284,107,12,23,2,1,0.07712087504543952,78,0.6300926682117167,0.37494139639370105,0,0,0,0.15383050153782662,1
C05185,39,54473.29409911565,32,3,10,4614.984564954508,0.7853282844438966,111,13,23,2,1,0.006701702739546844,77,0.881255249891236,-0.20594333080765803,0,0,0,0.5727420312753837,1
C05186,26,68674.99371921924,26,3,10,5749.0383271690325,-0.18843510167727137,37,19,8,2,0,0.7585878672739345,57,0.5477365988200216,0.11961947717805556,0,1,0,0.4772244170528668,0
C05187,46,64313.375418672375,15,1,16,2653.877185575987,0.24832245025008604,10,13,2,1,1,0.4442692689641148,3,0.5455853043325513,0.3758115148144455,0,1,0,0.45751858497065523,0
C05188,64,52949.0751452676,49,3,11,4497.271561822429,0.7737297063215007,87,15,2,0,3,0.404672606441409,39,0.7009106789044712,-0.28470542071690363,0,0,0,0.4945906900004743,0
C05189,54,51181.95622778289,95,3,8,3034.824401975382,0.21533629359321102,82,16,19,0,0,0.751752864761857,3,0.6968160368395793,0.23045824278654206,0,0,0,0.08588011753984226,0
C05190,40,37670.982896319045,56,2,16,8372.818141826778,-0.3013567848980607,21,16,5,1,0,0.44573657406389433,49,0.3324216418310889,-0.27920609935277163,0,0,1,0.2587411679954891,1
C05191,30,79757.2316481302,37,2,9,4431.175753062989,-0.0186780684695945,54,13,10,3,1,0.07303652411000428,74,0.3719212458427734,-0.1290929669524275,0,0,0,0.5996755957864472,1
C05192,49,69184.0836319906,102,4,9,4865.846783954364,-0.6355302485450969,111,15,11,1,1,0.6288853215758508,18,0.8935487419970093,0.1152689801999846,0,0,0,0.5571016758220035,1
C05193,63,78355.36395590275,53,5,14,2855.0481260242973,-0.5292169810787443,118,5,22,1,3,0.763569512410826,28,0.9755229064834376,0.12839327788382005,0,1,0,0.14454145431202436,1
C05194,69,53792.077270489724,58,4,15,1937.9279977893314,-0.30136486972117943,13,25,19,2,0,0.12406720470941646,73,0.6561808410303633,0.36393555709478753,0,0,1,0.7157775728477332,1
C05195,64,46863.29062611139,101,2,6,3260.380092964526,-0.664398557550698,66,14,19,1,1,0.8296132447360182,34,0.24814239569009744,0.05381613367812686,0,0,0,0.9927812228101898,1
C05196,65,38433.69866741545,83,2,10,3278.9190563545662,-0.6183909456807748,66,20,6,1,3,0.5903377367485577,60,0.025846076349816727,-0.07329319812917008,1,0,1,0.7443231134650002,1
C05197,40,67178.3516748132,78,1,15,3233.4734902178993,0.543256267744804,18,11,16,1,5,0.039287056110832275,88,0.29494739956916904,0.15895136719391226,0,0,0,0.5415151324019523,0
C05198,62,39204.135509435306,36,1,14,3186.639224233932,-0.4006407882002314,35,21,12,0,1,0.2760552902916741,22,0.41061933624368085,0.13534280653082534,0,0,0,0.32496116462539226,0
C05199,34,96973.261379331,101,2,11,6483.8044494884225,-0.2839120974829216,112,20,27,0,3,0.07848928542140865,27,0.9249755151468055,-0.2326264553560791,0,1,1,0.8352988476438119,1
C05200,57,33847.14837813119,11,3,10,4080.425115025741,-0.5222644114412204,98,20,27,0,1,0.6199445420817354,37,0.7120374409940182,0.2209977627470469,0,0,1,0.6574369975689106,1
C05201,38,65473.202384250035,27,4,12,6165.769946325847,-0.1532575385084874,105,19,1,0,0,0.4816518651142292,39,0.7243217291853401,-0.22001930012278378,0,0,0,0.5837579801601652,0
C05202,19,91337.09414427572,2,2,18,4047.687397035666,0.31646640354665795,74,14,13,0,0,0.5900851999513541,48,0.5885429399618873,0.32914642754885526,0,1,0,0.7617972085661088,1
C05203,54,71981.79518527618,22,2,10,5485.131976799515,0.7125201945201755,101,13,18,0,0,0.7159158640220253,55,0.26993462737823315,-0.2183788393673974,0,1,0,0.3353622136027228,1
C05204,23,63513.474249835584,66,1,10,6336.431971517416,0.06205645264256568,32,10,19,0,2,0.7580365042282418,42,0.501955710923845,-0.10571847360578654,1,0,0,0.78187421448488,0
C05205,61,40630.32706076209,84,4,15,3563.420824740638,-0.31963818673125977,25,12,7,0,0,0.8320787675539534,77,0.8608253483734077,-0.06620632259452701,0,0,1,0.21529857319622847,1
C05206,35,32364.616228645922,108,4,15,7465.851227216762,0.015780818225105974,24,26,17,0,1,0.42322671936430734,1,0.9717071303680325,-0.0381723301814931,0,0,0,0.486845521575034,0
C05207,47,75401.00217835171,112,5,7,5119.8088366710845,-0.5957416022491276,85,15,7,1,1,0.9214692458717404,21,0.6630547542734946,-0.017474912480664146,0,0,0,0.005505989763410879,1
C05208,39,90122.94481549894,17,2,10,2623.5624401378827,0.2834187220358846,109,13,19,0,2,0.6429474272626335,49,0.1543540015295094,0.35050700348402464,1,0,0,0.2678973589540665,1
C05209,50,51223.00019043657,4,5,13,3700.07873602716,-0.27445000998171276,39,15,6,1,1,0.0989243231576511,70,0.41407764480052445,0.042606523950443384,0,0,0,0.547996252650208,0
C05210,47,37218.76984767298,14,1,10,4283.115002597874,0.7117723648039498,60,7,29,1,1,0.6216572912756082,11,0.012166069281928427,-0.2445940109899953,0,0,1,0.029501423354972856,0
C05211,34,15000.0,7,5,8,4071.331306644131,0.2536661465128459,98,16,29,1,0,0.8813353496483859,68,0.9940524158508547,0.07919529306448116,0,0,1,0.9356622263901448,1
C05212,60,40384.70312674925,79,3,15,200.0,-0.03818100049978508,26,11,18,1,0,0.2849709276798128,59,0.8816094278398796,-0.2719407857927632,0,0,0,0.5848277093449714,0
C05213,49,57726.8631500192,94,2,9,2709.5526590984655,-0.4310740946895534,42,22,27,1,0,0.4585342979279253,63,0.8323541617466284,0.08514948210955543,0,0,0,0.21853601919992371,1
C05214,59,91982.46481673469,16,2,14,6330.48812129972,-0.6528984088455408,39,14,18,1,3,0.2675112989315147,49,0.4212739483572008,0.009753853289431132,0,0,0,0.19673461728467745,1
C05215,68,73462.67384465937,104,4,10,4539.055707310497,-0.4989211058479024,69,15,8,1,1,0.7751240505965858,63,0.5206018295268501,0.04829922256519591,0,0,0,0.48532103855491004,1
C05216,31,66101.70809413506,66,5,10,5539.979732354628,0.11205168045943506,70,16,18,0,1,0.9856629689174822,42,0.7664964891333991,-0.012450381327766075,0,1,0,0.5102008413365949,1
C05217,27,51997.60677397738,19,4,9,5457.503355532157,0.03135170516935304,96,13,1,1,1,0.6319709162245266,67,0.005890331389779679,-0.22089403766051782,0,0,0,0.19875771251954077,1
C05218,64,48336.68565488087,1,5,13,4516.824553989564,-0.7848638477593465,41,14,27,1,1,0.6606816664924107,44,0.6816069513232599,0.4539750410937044,0,1,1,0.7253979125718824,1
C05219,68,88112.95195015927,31,5,14,3494.5572439387624,0.39049982517337745,32,15,20,1,0,0.15754672775881395,41,0.5143725312277942,0.10405396171881408,0,1,0,0.3548534556689634,0
C05220,53,64014.77081516779,119,1,7,3810.525795510865,-0.7357671082317957,8,19,4,0,1,0.3345923004557948,35,0.899078722761325,0.1675574055707765,0,0,0,0.22388530935543127,0
C05221,51,17947.98616157956,4,5,12,5304.669679898729,-0.6751715848700688,18,12,13,0,1,0.39910422233111265,19,0.7219239741827018,0.10048483996043642,0,0,0,0.6483327628641722,0
C05222,26,46529.207042055146,91,4,14,2813.7727403756276,0.33903102258804396,58,16,22,1,2,0.44101366938084297,14,0.007731300550540943,-0.08468910386395441,0,1,0,0.6104648744723327,0
C05223,59,42835.67936456746,58,5,22,5791.652290898754,0.23376830984455826,118,14,6,2,1,0.7759780119662855,45,0.0235336242173928,0.4435298367369001,0,0,1,0.5840684880999113,1
C05224,45,49074.7198164507,56,5,10,7776.159817758946,-0.4553205136143474,1,12,28,2,1,0.8113204841746846,1,0.6474070859661151,0.38597501930755496,0,1,1,0.47462180286713684,1
C05225,28,71258.2132057017,53,2,19,478.6881535376741,0.2605238863796206,24,18,10,2,0,0.6785098879252204,64,0.42899196059720224,0.14569448420448972,0,0,1,0.9101591592146361,1
C05226,31,57851.10236411501,89,2,11,6070.390160177853,-0.7696473206661107,47,21,10,1,0,0.5907502848216505,64,0.4083908390382819,0.14388913467738074,0,0,0,0.9957384590660885,1
C05227,56,58462.69185992676,86,2,15,4607.274550809085,-0.3550620470900505,81,19,24,0,3,0.828402668799579,30,0.9421616121888762,-0.05162911615103735,1,0,1,0.4493565586099656,1
C05228,64,86269.46322650473,43,3,15,6019.716713398703,0.41527440405018456,63,18,1,0,0,0.42395721338454906,47,0.4566532923309762,0.2886857506642913,0,0,0,0.6366095905804409,1
C05229,36,46070.77820426623,74,2,11,3851.627366726585,-0.04047309998908464,18,17,21,1,0,0.5836187978527804,26,0.0443489874808094,0.36589469060448443,0,0,0,0.8062048290194207,0
C05230,32,97283.99051774699,114,3,4,7763.50690938473,0.568931356960673,20,10,8,0,1,0.5010615060913982,48,0.7260892567861453,-0.07937564923385547,0,1,0,0.5726622062557958,0
C05231,45,46573.84817257828,97,3,15,4620.176564305106,-0.5701721973592199,26,16,29,1,2,0.666874924705883,75,0.07914242766329316,0.26922933817341577,0,0,0,0.6279357519646243,1
C05232,41,61783.96393225143,49,4,20,5350.714325249224,0.5802180792962285,114,13,8,1,1,0.6526996569310978,12,0.6118075896437829,0.28362326369141244,0,0,0,0.3565904534190425,0
C05233,25,54375.928091944654,112,2,10,5806.951806757629,-0.022142984750409413,94,19,29,1,3,0.2358343003035418,1,0.3397256873951965,0.18533613248903671,1,0,0,0.007387144142860791,0
C05234,60,62468.38267001922,108,5,12,5268.906028368363,-0.6376329590776364,101,18,22,1,0,0.0325092633343016,73,0.897248984239638,0.19285781740868918,0,0,0,0.3513433711649261,1
C05235,26,68891.83990146259,60,1,8,5357.654643775565,-0.7254018776769101,91,11,22,1,2,0.5649648481450796,13,0.7506012301735943,0.04959066070667258,0,0,1,0.4855017724541407,1
C05236,64,68676.70480177754,94,5,7,5562.730164195589,-0.7979250073825828,39,16,20,1,1,0.9800967305884081,79,0.929942819692299,0.07746017634496839,1,0,0,0.39407174921765153,1
C05237,50,44937.6533875884,94,2,18,4015.922991808243,0.21927566021646855,23,20,17,0,0,0.10221145247292329,88,0.2842021349147643,-0.03668197234370873,0,0,1,0.006231951923158063,1
C05238,50,37541.70645104859,16,5,5,4422.044468526907,-0.4446966065175971,90,9,6,1,1,0.40319483915341914,43,0.9698983969914572,-0.10691341216548522,0,0,0,0.22035086621878697,1
C05239,36,110063.43581811422,73,2,7,7067.570985381916,-0.5664777576730471,5,16,25,1,0,0.3602951983266579,78,0.4882319206824426,0.25635401889591514,0,0,0,0.6515138800789902,1
C05240,20,50320.31320798894,81,2,10,1912.143930455556,0.1622679064565837,14,15,24,1,0,0.3112468576544781,36,0.5367068181660516,-0.2902429875818767,0,0,0,0.07987847905976397,0
C05241,27,73984.24877343973,99,5,10,3374.8714370074536,-0.14536388570695832,99,8,17,0,0,0.7397837347792724,66,0.17846701482736083,0.1351754234323357,1,1,0,0.27984150528986984,1
C05242,57,27847.173789536064,60,3,15,1567.885243360256,-0.08079006167935461,117,17,23,1,0,0.9700808114881326,1,0.10878869511207478,0.33685495898218465,0,0,1,0.9336638813333576,1
C05243,64,54407.74560190646,114,4,17,1610.4973149010284,-0.5855749104225106,96,12,25,1,2,0.7324410701903998,29,0.37040598862932816,0.13919760767425163,0,0,0,0.2375963647318038,1
C05244,59,57456.01232035114,47,4,19,3009.8661696231848,-0.39485894486756035,45,24,7,1,2,0.3018334881989384,55,0.610217367540957,0.08308201094840738,0,0,1,0.9485710416356722,1
C05245,18,69456.30139855665,15,4,7,4548.869935926701,-0.6415801503447147,68,15,1,0,1,0.04771110074832574,48,0.7218951772055159,0.3544637953267208,0,0,0,0.6861779339563305,1
C05246,46,15000.0,63,4,5,6061.007867070792,-0.26405317155832914,22,12,11,0,0,0.599172974190268,67,0.661813650606511,-0.08099888081894198,0,0,1,0.09076791225959935,1
C05247,67,63322.812261566614,112,1,14,5762.557184685884,-0.3062280763733764,113,14,10,1,1,0.15480110446418838,79,0.140775015245046,0.0742603725699475,1,0,0,0.5919065758377859,1
C05248,51,37005.17089264214,28,2,13,6222.998106420101,0.4442126154110062,33,14,19,0,0,0.6724430292091882,7,0.029134221688645878,0.2798390331387464,1,0,1,0.020654572363577706,0
C05249,68,66486.91422389848,20,1,17,3745.941053521433,0.778778023191409,13,12,18,1,1,0.9651630536046684,22,0.6951481702576398,0.35063884457721917,0,1,0,0.39156929608667124,0
C05250,30,39273.41606323674,97,4,10,8873.461527187408,0.798694358045855,72,11,8,1,0,0.7852047295761425,40,0.2341844670619494,0.20889066823575544,0,0,0,0.2403795998846323,0
C05251,18,42890.34608148837,63,4,17,4933.580484577338,-0.1824904613145728,102,12,8,0,0,0.6245224810265916,79,0.1575937304459698,0.3794738368140416,0,0,0,0.2052488800141774,1
C05252,51,54527.44779213463,33,5,8,7702.389936215545,0.46895794635993493,46,21,10,0,1,0.9920577312145277,78,0.9912382464364833,0.3000086978516098,0,0,0,0.2048574960697298,0
C05253,46,38953.41060793609,36,4,10,4170.7945533110305,-0.35340003330218883,73,19,7,2,2,0.2712826847703107,10,0.7947678287987251,-0.252038761943469,0,1,0,0.8450672199048778,0
C05254,65,50489.3110652929,13,2,6,3623.19723444223,-0.5711732453706937,58,22,27,1,0,0.646527577622587,78,0.0941016739810191,0.0034125058289787014,0,0,1,0.4451457122086333,1
C05255,64,36132.484629133694,62,4,13,5561.925223087235,0.22392620391733403,108,13,18,1,0,0.3236099765064673,83,0.23168612186996063,-0.033018807626853226,0,0,0,0.14949659375176771,1
C05256,30,23336.59096602545,68,4,11,2436.5438362340556,-0.03696197268553334,28,14,19,3,1,0.024314853003606696,29,0.7969861197010863,0.3747565227592781,0,0,0,0.10872250112775483,0
C05257,65,80359.14104858719,23,1,12,2412.0733011373845,0.14989811623877217,1,8,9,0,1,0.4898160449837926,86,0.12808637932820266,-0.10850630779768308,0,0,0,0.30095384830844685,0
C05258,66,34079.026143521434,72,2,13,7451.328395027406,-0.21392082033224044,15,17,1,1,0,0.8390459582486843,80,0.812941502799453,0.13427876781403758,1,0,1,0.38083599301840765,1
C05259,46,56426.38224784033,13,3,5,5210.95425616931,-0.3167177715828796,7,11,19,0,3,0.3830682313054533,46,0.09756179024348433,-0.018509633878286875,0,0,1,0.5062665698248932,1
C05260,56,75057.8216298757,88,5,13,4388.039797127777,0.6844644775309443,17,20,5,2,1,0.32049633836358393,35,0.09376039585319584,-0.012562969979655553,0,0,1,0.49361580062499266,0
C05261,41,47701.11794967914,40,3,16,7691.629418427153,0.6136157774956532,76,20,9,1,2,0.742641203222991,73,0.4471764224943804,-0.22466395470345277,0,0,1,0.3592641646757305,1
C05262,43,43496.68200508924,110,1,11,3544.75266076987,-0.601947206364152,55,15,18,1,0,0.2886573067418208,76,0.4596524253223935,-0.022584537842190385,0,0,0,0.08742080432270805,1
C05263,34,64524.76177334843,30,4,13,10280.218372835598,0.243700004035019,63,12,25,2,2,0.7065692401802232,43,0.858987025527219,0.31584665806614987,0,1,0,0.5801989106125878,1
C05264,24,82358.67645454303,94,5,7,4668.0990378033175,-0.227429334198807,119,18,16,1,1,0.9899720884672776,65,0.24805657815272597,0.06217321959775382,0,0,1,0.49642806126203753,1
C05265,30,36613.69469827062,25,2,9,3470.83002881223,0.10804747085590681,93,21,11,2,1,0.2276922817958158,38,0.5476945518328362,-0.018785984225905824,0,0,0,0.7806160206334515,0
C05266,22,56997.04335965122,97,5,11,7018.001819207933,-0.46848490538833887,56,14,2,0,2,0.9517016864802079,35,0.02117304239110962,-0.20453576411459903,0,0,1,0.8998184256090969,1
C05267,43,25350.10810065345,73,1,10,3570.6101875925547,0.35784317358458023,14,10,14,1,3,0.9235169922264239,70,0.01302958389828357,0.4543987411150069,0,0,0,0.8066643262718955,0
C05268,66,52135.9799263562,26,4,14,5139.211461169185,-0.3043154925402684,77,19,20,1,2,0.2695250596433638,56,0.7507304775989249,0.26915180123290405,0,0,0,0.7479753997534538,1
C05269,20,60684.09369076151,24,1,11,9054.490252492757,0.30166976041588023,117,22,6,4,0,0.4906783395379032,74,0.6207078730285204,0.29326214400655926,0,0,0,0.6532285421910999,1
C05270,24,42907.507164898685,97,2,12,4310.311045772954,-0.5708667903066743,56,25,4,1,1,0.16664892062121894,9,0.4316182166778424,0.19986231558561365,0,0,1,0.7155248565149933,1
C05271,66,50860.16332349537,39,3,13,4998.397574055534,-0.5860889878963168,32,10,24,0,1,0.46771519976115106,35,0.5136275054719246,0.1476635665692657,0,0,1,0.18778836456543724,1
C05272,56,31835.464633851,89,4,12,5380.91721706721,-0.24370531551550592,106,17,28,0,1,0.5629119246861638,88,0.4821214753952806,-0.24588418860415268,0,1,0,0.5005135889207298,1
C05273,18,61541.57222762987,116,4,9,7427.4995480914795,0.7954949897678623,117,15,16,1,1,0.6038663718566789,46,0.7410361994593907,0.35156732605024127,0,0,1,0.010741955419157012,1
C05274,66,81113.884977663,109,1,11,4513.00076472248,0.5776698589869131,25,16,2,1,1,0.828185118432035,73,0.2603417390051843,-0.13589761506815587,1,0,1,0.8087987781551769,1
C05275,34,38057.122604590724,79,1,14,8210.799879204773,0.1932312318863046,91,10,2,3,2,0.6840903812803033,51,0.7137810563110366,-0.000990186402906329,0,0,0,0.27415412049477816,1
C05276,60,47546.56466895234,61,1,10,4528.481240150469,-0.3058475891457468,24,11,3,3,1,0.5682420346677257,80,0.6865713319444327,-0.14186215852624381,0,0,0,0.5849244984108204,1
C05277,42,70050.92492908363,105,4,13,6618.899808600928,-0.5375310388036286,13,21,1,1,1,0.623827644534155,88,0.3619440959548438,-0.21024174086782813,0,0,0,0.8278030243930671,1
C05278,20,84241.81438645472,112,1,11,3875.6295173028,0.3902580581639352,93,14,25,0,0,0.2647033846400628,74,0.8583456543150122,0.20933716075374345,0,0,0,0.8431272164042488,1
C05279,32,30136.203755821374,49,5,9,5391.065510876442,-0.4733777017265702,30,17,16,0,0,0.4468924290813031,44,0.793722172255977,0.08193404589385972,1,0,0,0.6328123786024311,1
C05280,46,56624.30525168101,41,5,11,6128.89180699728,-0.14171561341845537,91,14,9,1,0,0.746816341907653,35,0.23972960448925384,0.39248691974303934,0,0,1,0.12486354700002633,1
C05281,60,65662.6164463905,70,5,6,4997.967731551974,0.04671074697002667,7,13,8,3,0,0.6462860898361448,12,0.4322537359879739,-0.026777947802360175,0,0,0,0.9050999861499648,0
C05282,49,57958.87218742304,20,4,15,3239.6634487527626,-0.6519258037574901,13,12,10,1,1,0.779106867536473,20,0.527613603952617,0.027458313634389626,0,0,0,0.30456311600709995,0
C05283,43,15000.0,44,1,14,4265.6793261549,0.44700426512640024,7,15,24,1,0,0.679791433294345,23,0.5706750681599176,-0.19057454646013727,0,0,0,0.8414804367536891,0
C05284,33,70021.80018617543,16,2,14,6913.097157512939,0.7060443423349009,99,21,23,0,1,0.6503960282113879,62,0.6653228278083765,0.2791309938170111,1,0,0,0.7383481196706657,1
C05285,42,90386.72702181288,21,1,12,4122.967222994201,-0.5653228542564958,70,13,2,1,2,0.036728110275185744,34,0.684298264485131,0.27965582500731334,0,1,1,0.8680814856836728,1
C05286,45,62333.235023390065,15,4,17,9172.108296334034,0.5880982730111896,22,17,15,1,1,0.2963251414167255,60,0.7207977769694892,0.2577992393320753,0,0,1,0.21284489645164995,1
C05287,26,39377.878934114735,39,5,14,5293.757207549955,-0.024461280295513,59,16,5,1,2,0.1297115616931449,7,0.13682117511464442,0.3797980504106323,0,1,0,0.29472449489144914,0
C05288,18,49737.455072714336,42,4,17,5293.836033771964,-0.5827466362948336,14,14,9,1,1,0.04163089921729768,87,0.2619995913891091,0.13679752771495565,0,0,0,0.6131574215887626,1
C05289,46,95398.26135311185,61,1,15,5617.496628726882,0.17249728603709968,21,20,23,1,0,0.9572851921098174,64,0.02371556188212165,-0.024727945591897324,0,0,0,0.643334443719564,0
C05290,39,78199.25081721117,4,4,11,5280.548631732166,0.6884068470634825,18,19,22,2,1,0.7120838393366475,82,0.1523157256073967,0.31201925238836725,1,1,0,0.8202846347522672,0
C05291,33,72800.53236768658,24,2,13,8421.67802719874,0.7318209567115611,48,18,20,2,1,0.7435028159525018,35,0.8986489711466296,0.19899098528219245,0,0,1,0.4838444380001481,0
C05292,58,67128.25167068752,3,4,13,4311.626159734326,0.3516334474653176,93,16,9,2,3,0.3946505204762515,56,0.13891837051023204,0.0844443053807168,0,0,0,0.6613335417575723,1
C05293,68,46777.25775618055,114,3,11,5879.327037429523,-0.010282413924140955,26,15,15,2,4,0.38921390869584693,47,0.7963880307372956,0.14743358635020506,0,0,1,0.3845185444686704,1
C05294,61,55988.576386884626,1,4,10,7144.464661286705,-0.5013060004296133,39,15,21,2,0,0.04030148078236506,10,0.7539034858371393,0.26375311065390156,0,0,0,0.8013537210017617,0
C05295,68,58441.54528642968,94,1,14,8359.456927234598,0.15989807641452922,37,17,23,1,1,0.05151494353203623,5,0.9196375140443047,0.0737273054086596,0,1,0,0.000811913465814218,0
C05296,58,70991.48632128889,13,3,8,5769.065286659065,0.18142462391693004,62,14,23,3,1,0.14363893939858052,46,0.17089825435946648,0.3732143514796831,0,0,1,0.5539880467182587,1
C05297,24,90178.37788533806,54,5,10,2392.947803446797,-0.6222602437048006,64,14,2,2,1,0.9530831916016279,55,0.9316583411876048,-0.23481835938283158,0,0,1,0.5373057440005808,1
C05298,31,82366.76273586256,82,1,13,2160.192312169442,-0.39395438199112687,114,16,16,2,2,0.2900104144842507,46,0.30009304325394115,-0.28758971400013766,0,1,0,0.983650376957515,1
C05299,46,31612.312884079187,40,2,12,5858.681023480502,-0.30826365223502705,109,12,8,1,1,0.009205518203953433,34,0.5441770463697783,0.2659606339928524,0,0,0,0.4771078651170595,0
C05300,36,64479.89937802097,11,4,9,6017.041421578648,0.5754091924414283,62,15,20,4,0,0.9190516825930526,62,0.035829385376980105,0.20805906789516881,0,0,0,0.6453603185147369,1
C05301,36,74735.26690335794,42,4,12,5235.028740385565,0.13351620782804902,100,10,13,2,0,0.7255617961437496,39,0.26608307066172043,0.23325713984172441,0,1,0,0.6555118987289184,0
C05302,19,72377.20660289271,93,1,20,4485.09129007868,-0.4097329563355032,28,13,29,2,1,0.5656617655279901,5,0.17232355646481112,-0.24444880978655348,0,0,0,0.8890722050302159,0
C05303,58,47415.32473225161,4,4,7,4883.30370815805,-0.303916779283869,11,13,6,1,0,0.19535713644553354,27,0.9944562989874253,-0.19617124250798249,0,0,0,0.28906214834062527,0
